ano,cod_mun,num_obt,mês,ano_mes,qtd_fam,vlr_bnf
2011,210360,14,11,201111,11067,1387970.0
2011,210360,14,12,201112,11059,1388072.0
2012,210360,18,1,201201,11190,1361468.0
2012,210360,18,2,201202,11187,1371664.0
2012,210360,18,3,201203,11165,1369944.0
2012,210360,18,4,201204,11154,1407310.0
2012,210360,18,5,201205,11590,1453978.0
2012,210360,18,6,201206,11534,1665968.0
2012,210360,18,7,201207,11436,1668464.0
2012,210360,18,8,201208,11457,1673946.0
2012,210360,18,9,201209,11452,1680614.0
2012,210360,18,10,201210,11454,1676552.0
2012,210360,18,11,201211,11500,1683684.0
2012,210360,18,12,201212,11520,1800046.0
2013,210360,19,1,201301,11380,1753108.0
2013,210360,19,2,201302,11157,1788398.0
2013,210360,19,3,201303,11183,1867778.0
2013,210360,19,4,201304,11093,1867440.0
2013,210360,19,5,201305,11093,1861980.0
2013,210360,19,6,201306,10921,1855032.0
2013,210360,19,7,201307,11126,1894594.0
2013,210360,19,8,201308,11294,1923952.0
2013,210360,19,9,201309,11306,1929380.0
2013,210360,19,10,201310,11282,1917726.0
2013,210360,19,11,201311,11153,1897002.0
2013,210360,19,12,201312,11126,1900132.0
2014,210360,12,1,201401,11054,1884230.0
2014,210360,12,2,201402,11044,1888786.0
2014,210360,12,3,201403,11444,1922950.0
2014,210360,12,4,201404,11373,1913064.0
2014,210360,12,5,201405,11283,1895300.0
2014,210360,12,6,201406,11372,2148126.0
2014,210360,12,7,201407,11458,2193410.0
2014,210360,12,8,201408,11340,2162592.0
2014,210360,12,9,201409,11342,2159966.0
2014,210360,12,10,201410,11340,2158932.0
2014,210360,12,11,201411,11336,2157772.0
2014,210360,12,12,201412,11325,2165125.0
2015,210360,16,1,201501,11310,2161314.0
2015,210360,16,2,201502,11282,2159420.0
2015,210360,16,3,201503,11276,2158513.0
2015,210360,16,4,201504,11191,2148686.0
2015,210360,16,5,201505,11178,2149084.0
2015,210360,16,6,201506,11107,2142851.0
2015,210360,16,7,201507,11101,2143566.0
2015,210360,16,8,201508,11062,2131977.0
2015,210360,16,9,201509,10850,2089034.0
2015,210360,16,10,201510,11140,2097744.0
2015,210360,16,11,201511,10986,2061761.0
2015,210360,16,12,201512,11061,2071107.0
2016,210360,19,1,201601,10836,2039081.0
2016,210360,19,2,201602,10826,2042102.0
2016,210360,19,3,201603,10604,2008644.0
2016,210360,19,4,201604,10648,2022462.0
2016,210360,19,5,201605,10618,2018924.0
2016,210360,19,6,201606,10613,2021078.0
2016,210360,19,7,201607,10410,2248858.0
2016,210360,19,8,201608,10357,2237931.0
2016,210360,19,9,201609,10488,2242557.0
2016,210360,19,10,201610,10463,2238763.0
2016,210360,19,11,201611,10179,2195838.0
2016,210360,19,12,201612,10327,2198695.0
2004,210370,13,1,200401,1513,117910.0
2004,210370,13,2,200402,1513,117910.0
2004,210370,13,3,200403,1513,117910.0
2004,210370,13,4,200404,1513,117085.0
